Program	Code	Mnemonic	Summary	Severity	HelpLink
C/C++ Compiler	C4157		pragma was ignored by C compiler	Warning	http://msdn.microsoft.com/en-us/library/1f3haah1.aspx
C/C++ Compiler	C4159		#pragma pragma(pop,...) : has popped previously pushed identifier 'identifier'	Warning	http://msdn.microsoft.com/en-us/library/c9h6as54.aspx
C/C++ Compiler	C4162		'identifier' : no function with C linkage found	Warning	http://msdn.microsoft.com/en-us/library/sk4wxk3t.aspx
C/C++ Compiler	C4172		returning address of local variable or temporary	Warning	http://msdn.microsoft.com/en-us/library/d0ws2xs1.aspx
C/C++ Compiler	C4183		'identifier': missing return type; assumed to be a member function returning 'int'	Warning	http://msdn.microsoft.com/en-us/library/fbh59y2h.aspx
C/C++ Compiler	C4190		'identifier1' has C-linkage specified, but returns UDT 'identifier2' which is incompatible with C	Warning	http://msdn.microsoft.com/en-us/library/1e02627y.aspx
C/C++ Compiler	C4192		automatically excluding 'name' while importing type library 'library'	Warning	http://msdn.microsoft.com/en-us/library/a7xdw6y9.aspx
C/C++ Compiler	C4197		'type' : top-level volatile in cast is ignored	Warning	http://msdn.microsoft.com/en-us/library/ydet06y0.aspx
C/C++ Compiler	C4200		nonstandard extension used : zero-sized array in struct/union	Warning	http://msdn.microsoft.com/en-us/library/79wf64bc.aspx
C/C++ Compiler	C4201		nonstandard extension used : nameless struct/union	Warning	http://msdn.microsoft.com/en-us/library/c89bw853.aspx
C/C++ Compiler	C4202		nonstandard extension used : '...': prototype parameter in name list illegal	Warning	http://msdn.microsoft.com/en-us/library/9yzc6y3b.aspx
C/C++ Compiler	C4204		nonstandard extension used : non-constant aggregate initializer	Warning	http://msdn.microsoft.com/en-us/library/6b73z23c.aspx
C/C++ Compiler	C4205		nonstandard extension used : static function declaration in function scope	Warning	http://msdn.microsoft.com/en-us/library/7a94ekhs.aspx
C/C++ Compiler	C4207		nonstandard extension used : extended initializer form	Warning	http://msdn.microsoft.com/en-us/library/h40wte08.aspx
C/C++ Compiler	C4208		nonstandard extension used : delete [exp] - exp evaluated but ignored	Warning	http://msdn.microsoft.com/en-us/library/x9z4waxa.aspx
C/C++ Compiler	C4210		nonstandard extension used : function given file scope	Warning	http://msdn.microsoft.com/en-us/library/d8fs65w0.aspx
C/C++ Compiler	C4211		nonstandard extension used : redefined extern to static	Warning	http://msdn.microsoft.com/en-us/library/88zaxt6c.aspx
C/C++ Compiler	C4212		nonstandard extension used : function declaration used ellipsis	Warning	http://msdn.microsoft.com/en-us/library/z4cahb0t.aspx
C/C++ Compiler	C4213		nonstandard extension used : cast on l-value	Warning	http://msdn.microsoft.com/en-us/library/yshyhfby.aspx
C/C++ Compiler	C4214		nonstandard extension used : bit field types other than int	Warning	http://msdn.microsoft.com/en-us/library/k7ea7ce7.aspx
C/C++ Compiler	C4215		nonstandard extension used : long float	Warning	http://msdn.microsoft.com/en-us/library/00yasssw.aspx
C/C++ Compiler	C4216		nonstandard extension used : float long	Warning	http://msdn.microsoft.com/en-us/library/477k4w1s.aspx
C/C++ Compiler	C4218		nonstandard extension used : must specify at least a storage class or a type	Warning	http://msdn.microsoft.com/en-us/library/2xye9y6s.aspx
C/C++ Compiler	C4220		varargs matches remaining parameters	Warning	http://msdn.microsoft.com/en-us/library/901aefh7.aspx
C/C++ Compiler	C4221		nonstandard extension used : 'identifier' : cannot be initialized using address of automatic variable	Warning	http://msdn.microsoft.com/en-us/library/d2719049.aspx
C/C++ Compiler	C4223		nonstandard extension used : non-lvalue array converted to pointer	Warning	http://msdn.microsoft.com/en-us/library/81f5xs47.aspx
C/C++ Compiler	C4224		nonstandard extension used : formal parameter 'identifier' was previously defined as a type	Warning	http://msdn.microsoft.com/en-us/library/wh722488.aspx
C/C++ Compiler	C4226		nonstandard extension used : 'keyword' is an obsolete keyword	Warning	http://msdn.microsoft.com/en-us/library/7585wc3f.aspx
C/C++ Compiler	C4227		anachronism used : qualifiers on reference are ignored	Warning	http://msdn.microsoft.com/en-us/library/ydx93b5s.aspx
C/C++ Compiler	C4228		nonstandard extension used : qualifiers after comma in declarator list are ignored	Warning	http://msdn.microsoft.com/en-us/library/c5886yty.aspx
C/C++ Compiler	C4229		anachronism used : modifiers on data are ignored	Warning	http://msdn.microsoft.com/en-us/library/b64e3yk3.aspx
C/C++ Compiler	C4230		anachronism used : modifiers/qualifiers interspersed; qualifier ignored	Warning	http://msdn.microsoft.com/en-us/library/ytxde1x7.aspx
C/C++ Compiler	C4232		nonstandard extension used : 'identifier' : address of dllimport 'dllimport' is not static, identity not guaranteed	Warning	http://msdn.microsoft.com/en-us/library/9a1sy630.aspx
C/C++ Compiler	C4233		nonstandard extension used : 'keyword' keyword only supported in C++, not C	Warning	http://msdn.microsoft.com/en-us/library/7ebe1389.aspx
C/C++ Compiler	C4234		nonstandard extension used: 'keyword' keyword reserved for future use	Warning	http://msdn.microsoft.com/en-us/library/6zz25ez2.aspx
C/C++ Compiler	C4235		nonstandard extension used : 'keyword' keyword not supported on this architecture	Warning	http://msdn.microsoft.com/en-us/library/7e5yy2kb.aspx
C/C++ Compiler	C4237		'keyword' keyword is not yet supported, but reserved for future use	Warning	http://msdn.microsoft.com/en-us/library/4k7984d7.aspx
C/C++ Compiler	C4238		nonstandard extension used : class rvalue used as lvalue	Warning	http://msdn.microsoft.com/en-us/library/7zyb9yb4.aspx
C/C++ Compiler	C4239		nonstandard extension used : 'token' : conversion from 'type' to 'type'	Warning	http://msdn.microsoft.com/en-us/library/186yxbac.aspx
C/C++ Compiler	C4240		nonstandard extension used : access to 'classname' now defined to be 'access specifier', previously it was defined to be 'access specifier'	Warning	http://msdn.microsoft.com/en-us/library/h2kd22yx.aspx
C/C++ Compiler	C4242		'identifier' : conversion from 'type1' to 'type2', possible loss of data	Warning	http://msdn.microsoft.com/en-us/library/3hca13eh.aspx
C/C++ Compiler	C4243		'conversion type' conversion exists from 'type1' to 'type2', but is inaccessible	Warning	http://msdn.microsoft.com/en-us/library/faaf67cx.aspx
C/C++ Compiler	C4244		'argument' : conversion from 'type1' to 'type2', possible loss of data	Warning	http://msdn.microsoft.com/en-us/library/2d7604yb.aspx
C/C++ Compiler	C4244		'conversion' conversion from 'type1' to 'type2', possible loss of data	Warning	http://msdn.microsoft.com/en-us/library/th7a07tz.aspx
C/C++ Compiler	C4245		'conversion' : conversion from 'type1' to 'type2', signed/unsigned mismatch	Warning	http://msdn.microsoft.com/en-us/library/e9s7thk1.aspx
C/C++ Compiler	C4250		'class1' : inherits 'class2::member' via dominance	Warning	http://msdn.microsoft.com/en-us/library/6b3sy7ae.aspx
C/C++ Compiler	C4251		'identifier' : class 'type' needs to have dll-interface to be used by clients of class 'type2'	Warning	http://msdn.microsoft.com/en-us/library/esew7y1w.aspx
C/C++ Compiler	C4254		'operator' : conversion from 'type1' to 'type2', possible loss of data	Warning	http://msdn.microsoft.com/en-us/library/3fbf7w04.aspx
C/C++ Compiler	C4255		'function' : no function prototype given: converting '()' to '(void)'	Warning	http://msdn.microsoft.com/en-us/library/0k9z2ey4.aspx
C/C++ Compiler	C4256		'function' : constructor for class with virtual bases has '...'; calls may not be compatible with older versions of Visual C++	Warning	http://msdn.microsoft.com/en-us/library/ex7xa0zs.aspx
C/C++ Compiler	C4258		'variable' : definition from the for loop is ignored; the definition from the enclosing scope is used	Warning	http://msdn.microsoft.com/en-us/library/0hx5ckb0.aspx
C/C++ Compiler	C4263		'function' : member function does not override any base class virtual member function	Warning	http://msdn.microsoft.com/en-us/library/ay4h0tc9.aspx
C/C++ Compiler	C4264		'virtual_function' : no override available for virtual member function from base 'class'; function is hidden	Warning	http://msdn.microsoft.com/en-us/library/tb55b5f4.aspx
C/C++ Compiler	C4265		'class' : class has virtual functions, but destructor is not virtual	Warning	http://msdn.microsoft.com/en-us/library/wzxffy8c.aspx
C/C++ Compiler	C4266		'function' : no override available for virtual member function from base 'type'; function is hidden	Warning	http://msdn.microsoft.com/en-us/library/4b76ty10.aspx
C/C++ Compiler	C4267		'var' : conversion from 'size_t' to 'type', possible loss of data	Warning	http://msdn.microsoft.com/en-us/library/6kck0s93.aspx
C/C++ Compiler	C4268		'identifier' : 'const' static/global data initialized with compiler generated default constructor fills the object with zeros	Warning	http://msdn.microsoft.com/en-us/library/y806ax56.aspx
C/C++ Compiler	C4269		'identifier' : 'const' automatic data initialized with compiler generated default constructor produces unreliable results	Warning	http://msdn.microsoft.com/en-us/library/424ea098.aspx
C/C++ Compiler	C4272		'function' : is marked __declspec(dllimport); must specify native calling convention when importing a function.	Warning	http://msdn.microsoft.com/en-us/library/s5k2h2fa.aspx
C/C++ Compiler	C4273		'function' : inconsistent DLL linkage	Warning	http://msdn.microsoft.com/en-us/library/35bhkfb6.aspx
C/C++ Compiler	C4275		non ??? DLL-interface classkey 'identifier' used as base for DLL-interface classkey 'identifier'	Warning	http://msdn.microsoft.com/en-us/library/3tdb471s.aspx
C/C++ Compiler	C4276		'function' : no prototype provided; assumed no parameters	Warning	http://msdn.microsoft.com/en-us/library/48xa779y.aspx
C/C++ Compiler	C4278		'identifier': identifier in type library 'tlb' is already a macro; use the 'rename' qualifier	Warning	http://msdn.microsoft.com/en-us/library/eszd7edh.aspx
C/C++ Compiler	C4280		'operator ???&gt;' was self recursive through type 'type'	Warning	http://msdn.microsoft.com/en-us/library/fxhxzbw8.aspx
C/C++ Compiler	C4281		'operator ???&gt;' recursion occurred through type 'type'	Warning	http://msdn.microsoft.com/en-us/library/73z06dez.aspx
C/C++ Compiler	C4282		then through type 'type'	Warning	http://msdn.microsoft.com/en-us/library/3sbz4h80.aspx
C/C++ Compiler	C4283		and through type 'type'	Warning	http://msdn.microsoft.com/en-us/library/tf0c15s7.aspx
C/C++ Compiler	C4285		return type for 'identifier::operator ???&gt;' is recursive if applied using infix notation	Warning	http://msdn.microsoft.com/en-us/library/e9e8hhdb.aspx
C/C++ Compiler	C4286		'type1' : is caught by base class ('type2') on line number	Warning	http://msdn.microsoft.com/en-us/library/z9ta10a8.aspx
C/C++ Compiler	C4287		'operator' : unsigned/negative constant mismatch	Warning	http://msdn.microsoft.com/en-us/library/33s0was4.aspx
C/C++ Compiler	C4288		nonstandard extension used : 'var' : loop control variable declared in the for-loop is used outside the for-loop scope; it conflicts with the declaration in the outer scope	Warning	http://msdn.microsoft.com/en-us/library/bk5hc10s.aspx
C/C++ Compiler	C4289		nonstandard extension used : 'var' : loop control variable declared in the for-loop is used outside the for-loop scope	Warning	http://msdn.microsoft.com/en-us/library/06d758c0.aspx
C/C++ Compiler	C4290		C++ exception specification ignored except to indicate a function is not __declspec(nothrow)	Warning	http://msdn.microsoft.com/en-us/library/sa28fef8.aspx
C/C++ Compiler	C4291		'declaration' : no matching operator delete found; memory will not be freed if initialization throws an exception	Warning	http://msdn.microsoft.com/en-us/library/cxdxz3x6.aspx
C/C++ Compiler	C4293		'operator' : shift count negative or too big, undefined behavior	Warning	http://msdn.microsoft.com/en-us/library/cx0bb1cy.aspx
C/C++ Compiler	C4296		'operator' : expression is always false	Warning	http://msdn.microsoft.com/en-us/library/wz2y40yt.aspx
C/C++ Compiler	C4297		       'function' : function assumed not to throw an exception but does	Warning	http://msdn.microsoft.com/en-us/library/84e2zwhh.aspx
C/C++ Compiler	C4302		'conversion' : truncation from 'type 1' to 'type 2'	Warning	http://msdn.microsoft.com/en-us/library/c9ctb1z9.aspx
C/C++ Compiler	C4305		'identifier' : truncation from 'type1' to 'type2'	Warning	http://msdn.microsoft.com/en-us/library/0as1ke3f.aspx
C/C++ Compiler	C4307		'operator' : integral constant overflow	Warning	http://msdn.microsoft.com/en-us/library/4kze989h.aspx
C/C++ Compiler	C4308		negative integral constant converted to unsigned type	Warning	http://msdn.microsoft.com/en-us/library/5ft2cz8d.aspx
C/C++ Compiler	C4309		'conversion' : truncation of constant value	Warning	http://msdn.microsoft.com/en-us/library/sz5z1byt.aspx
C/C++ Compiler	C4310		cast truncates constant value	Warning	http://msdn.microsoft.com/en-us/library/z8f60833.aspx
C/C++ Compiler	C4311		'variable' : pointer truncation from 'type' to 'type'	Warning	http://msdn.microsoft.com/en-us/library/4t91x2k5.aspx
C/C++ Compiler	C4312		'operation' : conversion from 'type1' to 'type2' of greater size	Warning	http://msdn.microsoft.com/en-us/library/h97f4b9y.aspx
C/C++ Compiler	C4313		'function' : 'format specifier' in format string conflicts with argument number of type 'type'	Warning	http://msdn.microsoft.com/en-us/library/wbe05206.aspx
C/C++ Compiler	C4316		Object allocated on the heap may not be aligned for this type.	Warning	http://msdn.microsoft.com/en-us/library/dn448573.aspx
C/C++ Compiler	C4319		'operator' : zero extending 'type' to 'type' of greater size	Warning	http://msdn.microsoft.com/en-us/library/bh558kz2.aspx
C/C++ Compiler	C4324		'struct_name' : structure was padded due to __declspec(align())	Warning	http://msdn.microsoft.com/en-us/library/92fdk6xx.aspx
C/C++ Compiler	C4326		return type of 'function' should be 'type1' instead of 'type2'	Warning	http://msdn.microsoft.com/en-us/library/1wk7h414.aspx
C/C++ Compiler	C4329		__declspec(align()) is ignored on enum	Warning	http://msdn.microsoft.com/en-us/library/bs1ck6ty.aspx
C/C++ Compiler	C4333		'operator' : right shift by too large amount, data loss	Warning	http://msdn.microsoft.com/en-us/library/4wz07268.aspx
C/C++ Compiler	C4334		'operator' : result of 32-bit shift implicitly converted to 64 bits (was 64-bit shift intended?)	Warning	http://msdn.microsoft.com/en-us/library/ke55d167.aspx
C/C++ Compiler	C4335		Mac file format detected: please convert the source file to either DOS or UNIX format	Warning	http://msdn.microsoft.com/en-us/library/aad7fash.aspx
C/C++ Compiler	C4336		import cross-referenced type library 'type_lib1' before importing 'type_lib2'	Warning	http://msdn.microsoft.com/en-us/library/h3t9d8h0.aspx
C/C++ Compiler	C4337		cross-referenced type library 'typelib1' in 'typelib2' is being automatically imported	Warning	http://msdn.microsoft.com/en-us/library/bcke43tz.aspx
C/C++ Compiler	C4339		'type' : use of undefined type detected in CLR meta-data - use of this type may lead to a runtime exception	Warning	http://msdn.microsoft.com/en-us/library/3fxw8y6x.aspx
C/C++ Compiler	C4340		'value' : value wrapped from positive to negative value	Warning	http://msdn.microsoft.com/en-us/library/bb09f371.aspx
C/C++ Compiler	C4342		behavior change: 'function' called, but a member operator was called in previous versions	Warning	http://msdn.microsoft.com/en-us/library/z8910865.aspx
C/C++ Compiler	C4344		behavior change: use of explicit template arguments results in call to 'function'	Warning	http://msdn.microsoft.com/en-us/library/absx690y.aspx
C/C++ Compiler	C4346		'name' : dependent name is not a type	Warning	http://msdn.microsoft.com/en-us/library/tsx7wabs.aspx
C/C++ Compiler	C4348		'type' : redefinition of default parameter : parameter number	Warning	http://msdn.microsoft.com/en-us/library/kxef26tw.aspx
C/C++ Compiler	C4350		behavior change: 'member1' called instead of 'member2'	Warning	http://msdn.microsoft.com/en-us/library/0eestyah.aspx
C/C++ Compiler	C4351		new behavior: elements of array 'array' will be default initialized	Warning	http://msdn.microsoft.com/en-us/library/1ywe7hcy.aspx
C/C++ Compiler	C4353		nonstandard extension used: constant 0 as function expression. Use '__noop' function intrinsic instead	Warning	http://msdn.microsoft.com/en-us/library/2a68558f.aspx
C/C++ Compiler	C4355		'this' : used in base member initializer list	Warning	http://msdn.microsoft.com/en-us/library/3c594ae3.aspx
C/C++ Compiler	C4356		'member' : static data member cannot be initialized via derived class	Warning	http://msdn.microsoft.com/en-us/library/30kfwt8c.aspx
C/C++ Compiler	C4357		param array argument in formal argument list for delegate 'del' ignored when generating 'function'	Warning	http://msdn.microsoft.com/en-us/library/x344fy02.aspx
C/C++ Compiler	C4358		'operator': return type of combined delegates is not 'void'; returned value is undefined	Warning	http://msdn.microsoft.com/en-us/library/a7d8s945.aspx
C/C++ Compiler	C4359		'type': actual alignment (8) is greater than the value specified in __declspec(align())	Warning	http://msdn.microsoft.com/en-us/library/ms173681.aspx
C/C++ Compiler	C4364		#using for assembly 'file' previously seen at location(line_number) without as_friend attribute; as_friend not applied	Warning	http://msdn.microsoft.com/en-us/library/ms173682.aspx
C/C++ Compiler	C4365		'action' : conversion from 'type_1' to 'type_2', signed/unsigned mismatch	Warning	http://msdn.microsoft.com/en-us/library/ms173683.aspx
C/C++ Compiler	C4366		The result of the unary 'operator' operator may be unaligned	Warning	http://msdn.microsoft.com/en-us/library/ms173684.aspx
C/C++ Compiler	C4368		cannot define 'member' as a member of managed 'type': mixed types are not supported	Warning	http://msdn.microsoft.com/en-us/library/xhfb39es.aspx
C/C++ Compiler	C4369		'enumerator' :  enumerator value 'value' cannot be represented as 'type', value is 'new_value'	Warning	http://msdn.microsoft.com/en-us/library/ms173685.aspx
C/C++ Compiler	C4374		'function1': interface method will not be implemented by non-virtual method 'function2'	Warning	http://msdn.microsoft.com/en-us/library/48b96tkx.aspx
C/C++ Compiler	C4375		non-public method 'method2' does not override 'method1'	Warning	http://msdn.microsoft.com/en-us/library/0xk9wx78.aspx
C/C++ Compiler	C4376		access specifier 'old_specifier:' is no longer supported: please use 'new_specifier:' instead	Warning	http://msdn.microsoft.com/en-us/library/ms173686.aspx
C/C++ Compiler	C4377		native types are private by default; -d1PrivateNativeTypes is deprecated	Warning	http://msdn.microsoft.com/en-us/library/ms173687.aspx
C/C++ Compiler	C4378		Must obtain function pointers to run initializers; consider System::ModuleHandle::ResolveMethodHandle	Warning	http://msdn.microsoft.com/en-us/library/ms173688.aspx
C/C++ Compiler	C4379		Version version of the common language runtime is not supported by this compiler. Using this version may cause unexpected results.	Warning	http://msdn.microsoft.com/en-us/library/ms173689.aspx
C/C++ Compiler	C4381		'function1': interface method will not be implemented by non-public method 'function2'	Warning	http://msdn.microsoft.com/en-us/library/ms173691.aspx
C/C++ Compiler	C4382		throwing 'type' : a type with __clrcall destructor or copy constructor can only be caught in /clr:pure module	Warning	http://msdn.microsoft.com/en-us/library/ms235344.aspx
C/C++ Compiler	C4383		'instance_dereference_operator' : the meaning of dereferencing a handle can change, when a user-defined 'operator' operator exists; write the operator as a static function to be explicit about the operand	Warning	http://msdn.microsoft.com/en-us/library/ms235537.aspx
C/C++ Compiler	C4384		#pragma 'make_public' should only be used at global scope	Warning	http://msdn.microsoft.com/en-us/library/ms235604.aspx
C/C++ Compiler	C4389		'operator' : signed/unsigned mismatch	Warning	http://msdn.microsoft.com/en-us/library/bx7x617k.aspx
C/C++ Compiler	C4390		';' : empty controlled statement found; is this the intent?	Warning	http://msdn.microsoft.com/en-us/library/8f1zx4y1.aspx
C/C++ Compiler	C4391		'signature' : incorrect return type for intrinsic function, expected 'type'	Warning	http://msdn.microsoft.com/en-us/library/s8fszsx1.aspx
C/C++ Compiler	C4392		'signature' : incorrect number of arguments for intrinsic function, expected 'number' arguments	Warning	http://msdn.microsoft.com/en-us/library/484cb4sk.aspx
C/C++ Compiler	C4393		'var' : const has no effect on literal data member; ignored	Warning	http://msdn.microsoft.com/en-us/library/9k5t0x0t.aspx
C/C++ Compiler	C4394		'function' : per-appdomain symbol should not be marked with __declspec(dllexport)	Warning	http://msdn.microsoft.com/en-us/library/ms173692.aspx
C/C++ Compiler	C4395		'function' : member function will be invoked on a copy of the initonly data member 'member'	Warning	http://msdn.microsoft.com/en-us/library/1f389xcy.aspx
C/C++ Compiler	C4397		DefaultCharSetAttribute is ignored	Warning	http://msdn.microsoft.com/en-us/library/ms173694.aspx
C/C++ Compiler	C4398		'variable' : per-process global object might not work correctly with multiple appdomains; consider using __declspec(appdomain)	Warning	http://msdn.microsoft.com/en-us/library/ms235574.aspx
C/C++ Compiler	C4399		'symbol' : per-process symbol should not be marked with __declspec(dllimport) when compiled with /clr:pure	Warning	http://msdn.microsoft.com/en-us/library/ms173695.aspx
C/C++ Compiler	C4400		'type' : const/volatile qualifiers on this type are not supported	Warning	http://msdn.microsoft.com/en-us/library/ms235594.aspx
C/C++ Compiler	C4401		'bitfield' : member is bit field	Warning	http://msdn.microsoft.com/en-us/library/dxwyde2y.aspx
C/C++ Compiler	C4402		must use PTR operator	Warning	http://msdn.microsoft.com/en-us/library/fzbzdtd3.aspx
C/C++ Compiler	C4403		illegal PTR operator	Warning	http://msdn.microsoft.com/en-us/library/7wsdszas.aspx
C/C++ Compiler	C4404		period on directive ignored	Warning	http://msdn.microsoft.com/en-us/library/0dw45x2e.aspx
C/C++ Compiler	C4405		'identifier' : identifier is reserved word	Warning	http://msdn.microsoft.com/en-us/library/74sawc79.aspx
C/C++ Compiler	C4406		operand on directive ignored	Warning	http://msdn.microsoft.com/en-us/library/b2a8280t.aspx
C/C++ Compiler	C4407		cast between different pointer to member representations, compiler may generate incorrect code	Warning	http://msdn.microsoft.com/en-us/library/1s6193tt.aspx
C/C++ Compiler	C4408		anonymous union did not declare any data members	Warning	http://msdn.microsoft.com/en-us/library/s5d7cdcd.aspx
C/C++ Compiler	C4409		illegal instruction size	Warning	http://msdn.microsoft.com/en-us/library/x18e3zcd.aspx
C/C++ Compiler	C4410		illegal size for operand	Warning	http://msdn.microsoft.com/en-us/library/xkf30z74.aspx
C/C++ Compiler	C4411		'identifier' : symbol resolves to displacement register	Warning	http://msdn.microsoft.com/en-us/library/2xt5x838.aspx
C/C++ Compiler	C4412		'function' : function signature contains type 'type'; C++ objects are unsafe to pass between pure code and mixed or native.	Warning	http://msdn.microsoft.com/en-us/library/ms235599.aspx
C/C++ Compiler	C4414		'function' : short jump to function converted to near	Warning	http://msdn.microsoft.com/en-us/library/eh37b37w.aspx
C/C++ Compiler	C4420		'operator' : operator not available, using 'operator' instead; run-time checking may be compromised	Warning	http://msdn.microsoft.com/en-us/library/ka64k7sz.aspx
C/C++ Compiler	C4429		possible incomplete or improperly formed universal-character-name	Warning	http://msdn.microsoft.com/en-us/library/z78hwa6k.aspx
C/C++ Compiler	C4430		missing type specifier - int assumed. Note: C++ does not support default-int	Warning	http://msdn.microsoft.com/en-us/library/ms173696.aspx
C/C++ Compiler	C4431		missing type specifier - int assumed. Note: C no longer supports default-int	Warning	http://msdn.microsoft.com/en-us/library/ms173697.aspx
C/C++ Compiler	C4432		a destructor in a ref-class must have public accessibility; changing to public access	Warning	http://msdn.microsoft.com/en-us/library/ms173698.aspx
C/C++ Compiler	C4433		a finalizer must have protected accessibility; changing to protected access	Warning	http://msdn.microsoft.com/en-us/library/ms235520.aspx
C/C++ Compiler	C4434		a class constructor must have private accessibility; changing to private access	Warning	http://msdn.microsoft.com/en-us/library/ms235306.aspx
C/C++ Compiler	C4435		'class1' : Object layout under /vd2 will change due to virtual base 'class2'	Warning	http://msdn.microsoft.com/en-us/library/jj155806.aspx
C/C++ Compiler	C4436		dynamic_cast from virtual base 'class1' to 'class2' in constructor or destructor could fail with partially-constructed object        Compile with /vd2 or define 'class2' with #pragma vtordisp(2) in effect	Warning	http://msdn.microsoft.com/en-us/library/jj155805.aspx
C/C++ Compiler	C4437		dynamic_cast from virtual base 'class1' to 'class2' could fail in some contexts        Compile with /vd2 or define 'class2' with #pragma vtordisp(2) in effect	Warning	http://msdn.microsoft.com/en-us/library/jj155807.aspx
C/C++ Compiler	C4439		'function' : function definition with a managed type in the signature must have a __clrcall calling convention	Warning	http://msdn.microsoft.com/en-us/library/ms173699.aspx
C/C++ Compiler	C4440		calling convention redefinition from 'calling_convention1' to 'calling_convention2' ignored	Warning	http://msdn.microsoft.com/en-us/library/xbsa2yce.aspx
C/C++ Compiler	C4441		calling convention of 'cc1' ignored; 'cc2' used instead	Warning	http://msdn.microsoft.com/en-us/library/ms173700.aspx
C/C++ Compiler	C4445		'function' : in a managed type a virtual method cannot be private	Warning	http://msdn.microsoft.com/en-us/library/ms173701.aspx
C/C++ Compiler	C4460		CLR operator 'operator', has parameter passed by reference. CLR operator 'operator' has different semantics from C++ operator 'operator', did you intend to pass by value?	Warning	http://msdn.microsoft.com/en-us/library/2ah9xat3.aspx
C/C++ Compiler	C4461		'type' : this class has a finalizer 'finalizer' but no destructor 'dtor'	Warning	http://msdn.microsoft.com/en-us/library/ms235250.aspx
C/C++ Compiler	C4462		cannot determine the GUID of the type. Program may fail at runtime.	Warning	http://msdn.microsoft.com/en-us/library/dn659698.aspx
C/C++ Compiler	C4470		floating-point control pragmas ignored under /clr	Warning	http://msdn.microsoft.com/en-us/library/s3x2c0hw.aspx
C/C++ Compiler	C4481		nonstandard extension used: override specifier 'keyword'	Warning	http://msdn.microsoft.com/en-us/library/ms173703.aspx
C/C++ Compiler	C4484		'override_function' : matches base ref class method 'base_class_function', but is not marked 'virtual', 'new' or 'override'; 'new' (and not 'virtual') is assumed	Warning	http://msdn.microsoft.com/en-us/library/ms235382.aspx
C/C++ Compiler	C4485		'override_function' : matches base ref class method 'base_class_function ', but is not marked 'new' or 'override'; 'new' (and 'virtual') is assumed	Warning	http://msdn.microsoft.com/en-us/library/ms235548.aspx
C/C++ Compiler	C4486		'function' : a private virtual method of a ref class or value class should be marked 'sealed'	Warning	http://msdn.microsoft.com/en-us/library/ms235339.aspx
C/C++ Compiler	C4487		'derived_class_function' : matches inherited non-virtual method 'base_class_function' but is not explicitly marked 'new'	Warning	http://msdn.microsoft.com/en-us/library/ms235506.aspx
C/C++ Compiler	C4488		'function' : requires 'keyword' keyword to implement the interface method 'interface_method'	Warning	http://msdn.microsoft.com/en-us/library/ms235440.aspx
C/C++ Compiler	C4489		'specifier' : not allowed on interface method 'method'; override specifiers are only allowed on ref class and value class methods	Warning	http://msdn.microsoft.com/en-us/library/ms235396.aspx
C/C++ Compiler	C4490		'override' : incorrect use of override specifier; 'function' does not match a base ref class method	Warning	http://msdn.microsoft.com/en-us/library/ms235600.aspx
C/C++ Compiler	C4502		'linkage specification' requires use of keyword 'extern' and must precede all other specifiers	Warning	http://msdn.microsoft.com/en-us/library/4e2bzhs2.aspx
C/C++ Compiler	C4503		'identifier' : decorated name length exceeded, name was truncated	Warning	http://msdn.microsoft.com/en-us/library/074af4b6.aspx
C/C++ Compiler	C4505		'function' : unreferenced local function has been removed	Warning	http://msdn.microsoft.com/en-us/library/z85eyax0.aspx
C/C++ Compiler	C4506		no definition for inline function 'function'	Warning	http://msdn.microsoft.com/en-us/library/51784kyx.aspx
C/C++ Compiler	C4508		'function' : function should return a value; 'void' return type assumed	Warning	http://msdn.microsoft.com/en-us/library/sczye45k.aspx
C/C++ Compiler	C4510		'class' : default constructor could not be generated	Warning	http://msdn.microsoft.com/en-us/library/2cf74y2b.aspx
C/C++ Compiler	C4511		'class' : copy constructor could not be generated	Warning	http://msdn.microsoft.com/en-us/library/2f10sfzz.aspx
C/C++ Compiler	C4512		'class' : assignment operator could not be generated	Warning	http://msdn.microsoft.com/en-us/library/hsyx7kbz.aspx
C/C++ Compiler	C4513		'class' : destructor could not be generated	Warning	http://msdn.microsoft.com/en-us/library/b0ew74dc.aspx
C/C++ Compiler	C4514		'function' : unreferenced inline function has been removed	Warning	http://msdn.microsoft.com/en-us/library/cw9x3tcf.aspx
C/C++ Compiler	C4515		'namespace' : namespace uses itself	Warning	http://msdn.microsoft.com/en-us/library/aah71ce4.aspx
C/C++ Compiler	C4516		'class::symbol' : access-declarations are deprecated; member using-declarations provide a better alternative	Warning	http://msdn.microsoft.com/en-us/library/wtabes1z.aspx
C/C++ Compiler	C4517		access-declarations are deprecated; member using-declarations provide a better alternative	Warning	http://msdn.microsoft.com/en-us/library/dwtyzhyw.aspx
C/C++ Compiler	C4518		'specifier' : storage-class or type specifier(s) unexpected here; ignored	Warning	http://msdn.microsoft.com/en-us/library/bd6st41x.aspx
C/C++ Compiler	C4520		'class' : multiple default constructors specified	Warning	http://msdn.microsoft.com/en-us/library/f7fwa979.aspx
C/C++ Compiler	C4521		'class' : multiple copy constructors specified	Warning	http://msdn.microsoft.com/en-us/library/e02fwk4s.aspx
